ean;categoria;subcategoria;producto;id;precio;precio_oferta;precio_con_envio;precio_con_envio_e_instalacion;vendedor;oferta;coste_envio;coste_instalacion;rating_avg;rating_count;stock;tiempo_entrega;marketplace
4054278989501;;;Kärcher CVH 2 Battery Handheld Vacuum Cleaner, Compact and Lightweight Quick Use, Tank 0.15 L, Weight 0.65 kg, Incl. 7.2 V Battery, USB Charger, Nozzle for Slots 2 in 1;B0CN6RQBDY;54.95;53.14;53.14;;;-3%;;;3.9;248;InStock;Monday, 8 December;amazon
5099206099913;;;Logitech Lift Ergonomic Vertical Mouse, Wireless, Bluetooth or Logi Bolt USB Receiver, Silent Clicks, 4 Buttons, Compatible with Windows/macOS/iPadOS, Laptop, PC - Pink;B07W6JLFZ7;81.99;51.9;51.9;;;-37%;;;4.5;9549;InStock;Friday, 12 December;amazon
4242006310936;Large Appliances;;Balay - Dishwasher, Free installation, 45 cm wide, Extra Silent Motor, Home Connect, LED display, White, 3VN4030BA;B0CJVNZHPS;369.99;333.0;333.0;;;-10%;;;4.7;107;InStock;20 December - 12 January;amazon
4242005278206;Large Appliances;;Decorative hood wall 897 mm BOSCH DBB97AM60 with 3 levels of extraction+¦n Black;B0BBS8BZ2R;639;599.0;599.0;;⭐⭐⭐⭐⭐ BERMELLO ELECTRODOMESTICOS;-6%;;;4.0;1;InStock;Saturday, 6 December;amazon
8720389004896;;;Philips PerfectCare 6000 Series PSG6066/20 Ironing Center 2400W;B0BLM5B27J;215;215.28;215.28;;Ahorroelectro;;;;4.7;15;InStock;12 - 15 December;amazon
7500435244954;;;Pas Matemàtiques 6 - Quadern de Matemàtiques per a Sisè de Primària, 11 a 12 Anys: Exercicis, Repàs i Solucionari per Desenvolupar en 10 Minuts al Dia;8478879013;3;;;;;-5%;;;5.0;5;InStock;Thursday, 11 December;amazon
8806095851792;;;SAMSUNG S931 Galaxy S25 5G (6.2'' - 12/128GB) Silver;B0DV9YT541;650;650.0;650.0;;Abracadabra23;;;;4.5;88;InStock;16 - 17 December;amazon
8435771929335;;;Cecotec Secador de Pelo Ionicare Rockstar Nano Iontech Champagne, Secador Con Plasma, 110000 Rpm, Pantalla, Control Inteligente Del Calor, 3 Temperaturas, Función Memoria,;B0DH85QJS4;49.9;46.9;46.9;;;-6%;;;4.3;189;InStock;5 January - 14 February;amazon
6932554401931;;;"XIAOMI Redmi Note 14 - Smartphone 8+256GB, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Helio G99-Ultra, 108MP Camera, TurboCharge 33W, 5500mAh, Charger Not Included, Black (ES Version)";B0DRCX34LQ;142.79;137.0;137.0;;HARBOUR AI LIMITED;-4%;;;4.4;2131;InStock;Wednesday, 10 December;amazon
8436042557677;;;PRIXTON VC400 Vintage Vinyl Record Player, Bluetooth and USB Music Player, Vinyl Digitization, 2 Built-in Speakers, Suitcase Design, Green;B0CB3FX655;57;;;;;;;;4.3;4038;InStock;;amazon
6942103118517;;;"Huawei WATCH Fit 3 4.62 cm (1.82"") AMOLED Numérique 408 x 480 pixels Écran tactile Noir Wi-Fi GPS (satellite)";B0CZTHGXX7;96;;;;Amazon Segunda mano;;;;4.4;436;InStock;Saturday, 13 December;amazon
196804551296;;;"Lenovo Notebook V15 G2IJL 256 GB 256 GB SSD 8 GB RAM 15.6"" Intel Celeron N4500 QWERTY Spanish";B0CKBX9YPS;309;309.99;309.99;;ielectro;;;;4.0;1;InStock;Wednesday, 10 December;amazon
8690842489488;Large Appliances;;Beko Refrigerator Combi B1RCNE364W 186X60 NF white;B0BKQY66MF;367;367.99;367.99;;;;;;4.7;4;InStock;Monday, 15 December;amazon
8690842392269;Large Appliances;;Beko DVS05024W Dishwasher Class A++ 45 cm;B08Q3NY853;312;312.99;312.99;;;;;;4.3;436;InStock;Monday, 15 December;amazon
6941812775790;Sports & Outdoors;;Xiaomi;B0D98FDQ6B;19;;;;;;;;4.6;1266;InStock;;amazon
8806095299808;;;Smartphone Samsung Galaxy S24 256 GB Silver;B0CSTCBKSS;522;;;;;;;;4.4;205;InStock;;amazon
8434778012897;;;Teka IZC 63015 MSS Induction Hob 60 cm, 3 Cooking Zones, Touch Control Multislider, Power Plus Function - Stop & Go, Silent Mode, Black Glass;B08B8B8DTV;253;253.69;253.69;;;;;;3.9;28;InStock;Thursday, 11 December;amazon
6941812791295;;;XIAOMI Redmi Buds 6 Play – Wireless Earbuds, Noise Cancelling, Lightweight, Up to 36 Hours of Runtime, Bluetooth 5.4, Pink (ES Version);B0DBHTP4NM;14.97;;14.97;;;-6%;;;4.3;21637;InStock;Thursday, 11 December;amazon
8017709280512;;;Smeg DCF02BLEU Drip Coffee Maker 1.4L 1050W Black;B07VQLC546;173;;;;;;;;4.4;186;InStock;;amazon
5099206096400;;;Logitech G G502 X LIGHTSPEED Wireless Gaming Mouse - Optical Mouse with LIGHTFORCE Hybrid Optical-Mechanical Switches, HERO 25K Sensor, PC Compatible - macOS/Windows - White;B07W7KBC3C;99;99.99;99.99;;;;;;4.6;4644;InStock;10 - 11 December;amazon
8000070057296;;;Macchina caffè capsule Lavazza Tiny Eco;B0BVBNLBFN;94;94.59;109.64;;Amitaly;;;;4.4;17;InStock;11 - 15 December;amazon
8886419333487;;;Razer Basilisk V3 – Customizable Wired Gaming Mouse (10+1 Programmable Buttons, Hyperscroll Tilt Wheel, 11 Lighting Zones, Optical Mouse Switches, Optical Sensor) Black;B097F8H1MC;43;;;;Amazon Segunda mano;;;;4.4;26803;InStock;Saturday, 13 December;amazon
5099206111721;;;Logitech MX Anywhere 3S Compact Wireless Mouse, Fast Scrolling, 8K DPI, Silent Clicks, Programmable Buttons, USB C, Bluetooth, Windows PC, Linux, Chrome, Mac, Graphite;B07W4DGLY6;105;74.99;74.99;;;-29%;;;4.6;2258;InStock;Wednesday, 10 December;amazon
9145341700071;;;DESCANSIN - Bed base with legs for single and double beds | 25 cm high | Multiple sizes: 90 x 190, 135 x 190, 150 x 190, 180 x 200 and +20 more;B0928NH7JN;239;239.0;239.0;;CDE Descanso;;;;3.8;20;InStock;Thursday, 11 December;amazon
8435484015332;;;Cecotec ProClean 5120 Stainless Steel Microwave 700 W, Grill 800 W, Capacity 20 L, Ready2Clean Coating for Better Cleaning, 3DWave Technology, 8 Programs, Front Door Mirror Design;B07KJNWTD9;73.9;69.9;69.9;;;-5%;;;4.2;5680;InStock;Thursday, 11 December;amazon
8007411011580;;;Polti Forzaspira C110 Plus Cyclonic Sled Vacuum Cleaner, Bagless, 4 Stages Filtration, Parquet Brush Included, Black and Red;B073W3SQ23;119;72.49;72.49;;;-39%;;;4.0;4418;InStock;Thursday, 11 December;amazon
5099206092570;;;Logitech MK295 Silent Wireless Keyboard and Mouse Combination with SilentTouch, Optical Tracking, Wireless Delay Free Technology, 90% Less Noise, Spanish QWERTY, White;B07W7L1V68;53.99;34.99;34.99;;;-35%;;;4.4;3752;InStock;Thursday, 11 December;amazon
4242005168378;Large Appliances;;Bosch - NoFrost Combi Refrigerator, 60 cm, Series 4, VitaFresh, 368 liters, White, KGN39VWEA;B0868TSWWC;605;;;;;;;;4.2;421;InStock;;amazon
5099206104556;;;Logitech G PRO X SUPERLIGHT 2, 60g Pro-Grade Wireless Gaming Mouse with 5 Programmable Buttons, 44,000 DPI Sensor, 8kHz Response Speed, USB-C Charging for PC/Mac - White;B07W4DGPGF;169;129.99;129.99;;;-23%;;;4.6;2827;InStock;Wednesday, 10 December;amazon
8806094912128;;;Samsung USB cable, USB-C, 25 W without data wire, black;B0CBDWQVSF;13.89;12.89;12.89;;Miss Home Spain;-7%;;;4.7;908;InStock;Monday, 8 December;amazon
8806095473352;;;Samsung HW-S700D/ZF Soundbar 2024 - Ultra Slim Design, Dolby Atmos Wireless, Q-Symphony, 3.1 Channel and SpaceFit Sound;B0CZTXS6C9;244;244.0;244.0;;;;;;4.5;305;InStock;Thursday, 11 December;amazon
4008496873449;;;Remington Hair Dryer 2400 W, Professional AC Motor, Anti-Frizz PROluxe OPTIheat Technology, Ionic, Cold Air Burst, 3 Heat Settings/2 Speeds, Diffuser and Concentrator AC9140;B01KLXFBVI;35;35.99;35.99;;;;;;4.6;15325;InStock;Monday, 8 December;amazon
4548736112162;;;Sony WH1000XM4 Wireless Noise Cancelling Bluetooth Headphones - Optimized for Alexa and Google Assistant, 30 Hours Battery, Micro for Hands-Free Calling, Silver;B08C7KCJF5;234;;;;VICTONICE;;;;4.6;31799;InStock;10 - 12 December;amazon
8021098002570;;;Ferro steam Braun 5 SI 5057 RD;B0CHJR7TJN;209;;;;;;;;3.4;8;InStock;;amazon
840353922433;;;Google Pixel 9a - Free Android Smartphone with AI Camera, All-Day Battery and Powerful Security Features - Peony Pink, 128GB + Fitbit Inspire 3;B0FGCSC9FL;460;460.69;;;;;;;4.4;1067;InStock;Thursday, 11 December;amazon
195949037078;Apple Products;;Apple iPhone 15 (256 GB) - Rosa;B0CHX992N9;819;;819.0;;;-3%;;;4.5;4930;InStock;Wednesday, 17 December;amazon
7333394058603;Large Appliances;;Electrolux EN6T4722NF Top Load Washing Machine 7 kg, 1200 rpm, Free Installation, SensiCare Technology, TimeSave Function, Delay Start, Anti-Allergy Program, LCD Display, White, Class A;B0D4TT2JVT;484;484.99;484.99;;;;;;5.0;8;InStock;12 - 30 December;amazon
8690842379055;Large Appliances;;Beko DVN05320W Dishwasher Freestanding 13 Place Settings;B08R1M5318;276;276.77;276.77;;mihogardigital;;;;4.4;399;InStock;12 - 16 December;amazon
622356295284;Premium Beauty;;Secador de pelo Shark FlexStyle Multi con aire caliente, rizador, cepillos y concentrador autoenrollables: sin daños por calor, peinado versátil para todo tipo de cabello.;B0DKNVLLHQ;299.99;169.0;169.0;;;-44%;;;4.2;1391;InStock;Friday, 12 December;amazon
8434778026177;Large Appliances;;TEKA Undercounter Freezer 85 cm, Inverter Motor, Mechanical Control, Reversible Door, 86 Liters, Model RSF 10080 EU;B0C6KWNSL4;239;;239.0;;TielON – Electrodom. Grandes a pie de calle.;-35%;;;3.6;20;InStock;12 - 15 December;amazon
6941812771327;;;Xiaomi Robot Vacuum Cleaner S20+ white (BHR8159EU);B0DHGJ7VDK;59;;;;;;;;4.6;706;InStock;;amazon
1200130016233;;;JBL Tune Flex 2, Wireless Bluetooth Headphones and Noise Cancellation. Autonomy of up to 48 hrs, IP54 Waterproof and Dustproof, Multipoint Connection, Ergonomic and Open Design, Black;B0DK3TBCRD;99.99;76.99;76.99;;;-23%;;;4.4;2608;InStock;Wednesday, 10 December;amazon
8435484016506;;;Cecotec Cafelizzia 790 White Express Coffee Machine. Fast Heating System, 20 Bars, Auto Mode for 1 and 2 Coffees, Steamer Steamer, 1.2 Litre Tank Title;B087RP269L;84;;;;;;;;4.0;10875;InStock;;amazon
8720689027137;;;Philips OneBlade Pro 360 Face and Body Afetadora Hair Clippers for Body and Face Black;B0DT9QPNCJ;35;;;;;;;;4.6;38;InStock;;amazon
7332543971688;;;AEG AP71AB14UG Vacuum Cleaner;B0CDXWLK1G;209;209.0;209.0;;AEG Oficial;;;;4.4;13;InStock;12 - 15 December;amazon
8445639003046;Large Appliances;;INFINITON Two Door Refrigerator FG-239D16, E, 239 L, 160 cm, Defrost, Reversible Door, Height Adjustable, Crisper Box (White | FG-239D16WEV1);B0CVB1SVXS;299;299.0;299.0;;INFINITON STORE;;;;4.6;3;InStock;15 - 16 December;amazon
10942216476;;;Nespresso Krups Inissia XN1005 – Coffee Machine with Nespresso Capsules, 19 bars, Automatic Shut-Off, Red;B00GH52TPQ;69;;;;;;;;4.4;26173;InStock;;amazon
8059019077963;Large Appliances;;Haier I-Pro Shine Series 3 XF 5C4M1X Freestanding Dishwasher 60CM, Inverter Motor, 15 Place Settings, Third Tray, 8 Cycles, WIFI, Maxi Tub, Child Lock, Automatic Opening, 44DB, Stainless Steel;B0CVQRVV5G;169;;;;;;;;3.9;37;InStock;;amazon
840268913489;;;Echo Pop | Smart Bluetooth Speaker with Alexa Powerful and Compact Sound | Lavender Bloom;B09ZX7MS5B;54;54.99;54.99;;;;;;4.7;64117;InStock;Thursday, 11 December;amazon
8806091585899;;;LG 27TQ615S-PZ Monitor TV 27 Inches, Full HD, IPS: 1920x1080, HDMIx2, USB 2.0x1, HbbTV 2.0, WiFi, Black;B0BKSLNW7J;194.99;169.0;169.0;;;-13%;;;4.4;4253;InStock;Thursday, 11 December;amazon
6932554402471;;;"XIAOMI Redmi Note 14 Pro 5G - 8+256GB Smartphone, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Dimensity 7300-Ultra, 200MP Camera, 5110mAh, Charger Not Included, Green (ES Version)";B0DPHKQBBV;225;225.9;225.9;;Mi Mercedes;;;;4.4;273;InStock;Monday, 8 December;amazon
6941812756737;;;XIAOMI Redmi Pad SE 11-8GB/256GB Grey;B0CKVJF3Q6;183;183.5;;;Tridis;;;;4.6;1856;InStock;;amazon
8806091960146;;;LG SG10TY Smart Sound Bar, 420W, 3.1 Channel, Dolby Atmos and DTS Surround Sound, Wide Connectivity, Bluetooth, USB, Optical Input, Black;B0CY5QCQPH;378;378.0;378.0;;ielectro;;;;4.4;1998;InStock;Wednesday, 10 December;amazon
199291085169;;;C1 ADVANCED (Key Word Transformation): 30 Practice Tests for the Cambridge Exam;B0DSGH72DG;18;;;;;;;;4.9;11;InStock;Thursday, 11 December;amazon
8806084388827;Large Appliances;;LG F4WR7009AGS 700 Series A Class 9 kg 1400 rpm AI Direct Drive™ TurboWash™ 360˚ Stainless Steel;B0CPJ6GGXH;600;;;;;;;;5.0;2;InStock;;amazon
4242005382347;Large Appliances;;Bosch - Dishwasher Free Installation, 60 cm, Series 4, Home Connect, EcoSilence Motor, Steel, SMS4EMI06E;B0CHSCBKMV;No offers available;;;;;;;;4.3;261;InStock;;amazon
8806095822365;;;Smartphone Samsung Galaxy A16 128GB Blue Night;B0DPHC4RQW;164.56;119.0;119.0;;Mundo Móvil;-28%;;;4.5;503;InStock;Friday, 12 December;amazon
8017709294892;;;Smeg SMF03GREU Planetary Mixer with a Power of 800 W SMF03GREU-blue and Grey, Stainless Steel;B08WPJMKJ7;449.99;380.93;390.92;;Sotel España;-15%;;;4.2;18;InStock;Monday, 15 December;amazon
8445027000046;;;Moonia - Viscosoft Mattress 90 x 190 cm - Mattress Bed 90 cm - High Durability Mattresses - Thickness: +/-21 cm - Anti-mite Mattress - Maxim Model;B07P6S4GMG;129;129.0;129.0;;HOMEFLEX;;;;3.2;2;InStock;18 - 19 December;amazon
6932554402662;;;"XIAOMI Redmi Note 14 Pro 5G - 8+256GB Smartphone, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Dimensity 7300-Ultra, 200MP Camera, TurboCharge 45W, Charger Not Included, Purple (ES Version)";B0DPHKW26P;217.98;;217.98;;Spilo SIA;-12%;;;4.3;1168;InStock;12 - 17 December;amazon
8806084493507;;;LG 32SR50F-W - Smart Monitor, 32 Inches, IPS Display, Full HD, webOS 23, 1920x1080, 16:9, without camera, ThinQ App, White;B0CKRWRK1B;249;151.12;151.12;;;-39%;;;4.2;152;InStock;Thursday, 11 December;amazon
3221616093133;;;Rowenta RO4B63EA Vacuum Cleaner Bags, 800 W, 2.5 Liters, 75 Decibels, Plastic, Multicolor;B0CP6432CC;86;;;;;;;;4.6;5;InStock;;amazon
8006447002166;;;Nutribullet Blender Black 1200 W;B0CRVTB3R4;27;;;;;;;;4.0;7;InStock;;amazon
6941812743577;;;XIAOMI Redmi Buds 6 Pro – Wireless Earbuds, Noise Cancelling, Lightweight, Up to 36 Hours of Battery Life, Bluetooth 5.3, White (ES Version);B0DPXRGYP3;79.99;49.99;49.99;;;-38%;;;4.4;2563;InStock;Monday, 8 December;amazon
4242006292102;Large Appliances;;Balay 3EB715ER Ceramic Hob, 3 Burners, 60 cm Wide, Double Giant Zone 21/28 cm, Touch Control, Programmable, Black, 3EB715ER;B085PRL58Z;210;;;;;;;;4.2;785;InStock;;amazon
4242006267513;Large Appliances;;BALAY - Dishwasher, Free Installation, 13 Service, 60 cm wide, Silent, Anti-Fingerprint Steel, 3VS572IP;B01LVXU9BF;351.51;;351.51;;;-4%;;;4.3;1247;InStock;Monday, 15 December;amazon
8806097124153;;;Samsung TV 65 Inch QLED Q7F 4K Smart TV with Vision AI, 100% Color Volume with Quantum Dot and more than 500 Channels;B0F2FNK6DF;999;578.57;578.57;;Tek4life;-42%;;;4.4;279;InStock;12 - 16 December;amazon
8016361767645;Large Appliances;;Candy MIC201EX, Microwave integrable with grill, 20L, Digital, With frame, 8 automatic programs, Turntable 24.5 cm, Defrost time and weight, 800W/1000W, Anti-Fingerprint Stainless Steel;B0029MB1UK;179;123.99;123.99;;;-31%;;;4.4;2576;InStock;Friday, 12 December;amazon
8806091548214;;;LG 24TQ510S-WZ – 24 Inch HD TV Monitor, Wide Viewing Angle, LED Depth of Color, Smart TV WebOS22, White;B09ZV7BJJM;169;146.9;146.9;;Weip;-13%;;;4.4;4253;InStock;11 - 12 December;amazon
4054278906904;;;K?rcher KWD 3V-17/4/20/F 17 L Trommel-Vakuum Trocken&Nass 1000 W Staubbag (1.628-442.0);B0BR8TVPZV;110;110.54;110.54;;AS-Discount;;;;5.0;2;InStock;12 - 16 December;amazon
8052693633197;;;The White Stone Mattress 160x190 with Pocket Springs and Foam | Height 20 cm | Medium Rigid, Self-Forming, Orthopaedic | Hypoallergenic and Breathable Coating | Produced in Italy;B0D3FBB1CK;203;203.9;203.9;;The White Stone;;;;4.2;40;InStock;16 - 18 December;amazon
8017709301859;;;Smeg Handmixer Green HMF01PGEU Home Appliance, 250 W, Not Applicable, 9 Speed, Multi-Coloured;B093WNR81C;81;;;;;;;;4.7;19;InStock;;amazon
1200130016257;;;JBL Tune Flex 2 Wireless Bluetooth Headphones and Noise Cancellation. Up to 48 hrs Autonomy, IP54 Water and Dust Resistant, Multi-point Connection, Ergonomic and Open Design, Turquoise;B0DK3V92CB;99.99;76.99;76.99;;;-23%;;;4.4;2608;InStock;12 - 15 December;amazon
8806095850955;;;SAMSUNG Galaxy S25 256GB AI Mobile Phone, Galaxy AI, 12GB RAM, 50MP Camera, Dual SIM, IP68, Manufacturer's Warranty 3 Years + 1 Year Extra Year, Blue (Spanish Version);B0DTHQXSJ5;699;699.0;699.0;;Abracadabra23;;;;4.6;90;InStock;16 - 17 December;amazon
8806096198285;;;LG VC5506NHTB – Bagless Vacuum Cleaner 650W, Cyclonic Ellipse System, Telescopic Tube Vacuum, Power Regulation, Tank 1.1L, Special Carpets and Hard Floors, Blue;B0DGQT9XJ1;56;;;;Amazon Segunda mano;;;;4.5;34;InStock;Thursday, 11 December;amazon
4242005183319;;;Bosch Readyy'y Series | 2 – 2-in-1 Handheld and Standing Vacuum Cleaner, Cordless, Bagless, 20Vmax Battery, Integrated Accessories, Black;B07X114WGF;123.59;110.99;110.99;;;-10%;;;4.0;619;InStock;Friday, 12 December;amazon
8806097022442;;;Samsung S938B Galaxy S25 Ultra 5G 512GB Titanium Whitesilver Smartphone USB-C;B0DVHYL9DV;1078;1078.9;1078.9;;Ahorroelectro;;;;4.5;62;InStock;12 - 15 December;amazon
8806095822860;;;Smartphone Samsung Galaxy A16 128GB Grey;B0DPHBX2Q9;164.56;117.89;117.89;;2b-store;-28%;;;4.5;348;InStock;Thursday, 11 December;amazon
8053636566701;;;The White Stone Hypoallergenic Waterfoam Mattress 160 x 190 cm | Height 18 cm | Wadding Filling and Breathable 3D Fabric Covering, Anti-Dust Mite and Anti-Fungal | Made in Italy;B0DGQRBXWM;169;169.18;169.18;;The White Stone;;;;4.3;333;InStock;16 - 18 December;amazon
195949041204;Apple Products;;Apple iPhone 15 Plus (128 GB) - Azul;B0CHXCJ88B;610;;;;Amazon Segunda mano;;;;4.5;884;InStock;Monday, 15 December;amazon
3838782510885;Large Appliances;;Hisense BI62216AX Multifunction Oven, Large Capacity 77L, Simultaneous Cooking 5 Levels, XXL Fan, Pizza Mode 300º, Removable Stainless Steel Doors;B0959TWQ6Y;247;;;;Amazon Segunda mano;;;;4.3;1150;InStock;Monday, 15 December;amazon
8021098280268;;;Braun Home Carestyle 5 IS5145BK Ironing Center, 3D eloxal two-way sole, removable reservoir 2 L, Steam Stroke 400 g/min, 2400 W, Black & Blue;B07NC1TFQQ;271;256.07;276.07;;✅ NETNBUY ✔️;-6%;;;4.4;512;InStock;24 - 29 December;amazon
5099206097490;;;Logitech G G435 Lightspeed Wireless Gaming Headphones, Lightweight, Built-in Microphone, 18 Hour Battery, Dolby Atmos, Bluetooth, for PC, PS4, PS5, Mobile, Nintendo Switch & Switch 2 – Blue;B07W4DHMVB;49.9;45.9;45.9;;;-8%;;;4.4;18459;InStock;Wednesday, 10 December;amazon
8710103938200;;;Philips Series 4300 Superautomatic Coffee Maker – LatteGo Milk System, 8 Coffee Varieties, Intuitive Screen, Black (EP4346/70);B08CBJVNCV;509;;;;;;;;4.3;1503;InStock;;amazon
4711387736043;;;"Asus Laptop 90NB0ZT1-M012N0 15.6"" Intel Core i3 N305 8GB RAM 512GB SSD - Brand EAN: 4711387736043";B0DV5RFLZJ;394;394.0;394.0;;SG Informatica;;;;3.9;3;InStock;Friday, 12 December;amazon
5099206112582;;;Logitech G Pro X 60 Lightspeed, Wireless Gaming Keyboard, 60% TKL Mechanical Ultra Compact, RGB LIGHTSYNC, Double Molded PBT Keycaps, Touch Switches, Windows PC, QWERTY ES - Black;B0CW1YG633;149;142.43;142.43;;;-4%;;;4.2;56;InStock;Monday, 8 December;amazon
10942225041;;;Krups Nescafé Dolce Gusto Mini Me S Capsule Coffee Maker with 15 Bar Pressure, Capacity 0.8 L, Cold or Hot Drinks, Eco Mode, Play & Select, Thermoblock, 35 Types Coffee, Anthracite Grey;B07GJY9KH9;49;;;;;;;;4.5;21998;InStock;;amazon
195949565922;Apple Products;;Apple Watch Series 10 (GPS) - Caja de aluminio en plata de 46 mm - Correa deportiva azul denim - Talla M/L;B0DGJ8VGC2;310;;;;Amazon Segunda mano;;;;4.6;1425;InStock;Monday, 15 December;amazon
4242006315207;Large Appliances;;Balay Built-in Dishwasher, 12 Service, 60 cm Width, Half Load, Fast Program, Quiet, 3VF304NP;B0CZX72NT6;379;379.0;379.0;;;;;;4.2;90;InStock;Monday, 15 December;amazon
8710103898122;;;Philips Hair Dryer, AC Motor, Ionic Care, 9 mm Nozzle and 6 Speeds, ThermoProtect Temperature, 2200 W, BHD274/00, Black;B07VGS3QVB;49.99;34.66;34.66;;;-31%;;;4.6;3638;InStock;Monday, 8 December;amazon
4242006291587;Large Appliances;;Balay - Dishwasher free installation, 60 cm, 12 services, Auto Daily, Pause+Charge, Extra Silence, White, 3VS506BP;B085M7LQ9S;319;319.0;319.0;;;;;;4.4;212;InStock;Monday, 15 December;amazon
3838782720895;Large Appliances;;Hisense HS623D10X - Independent Dishwasher 60 cm, 3rd Tray, Low Consumption, 14 Cutlery, 7 Programs, 47 dB with Quick Wash Mode, Free Installation, Stainless Steel;B0BXT7952N;349;349.99;349.99;;Ofertas3B;;;;4.2;8;InStock;12 - 15 December;amazon
4242005280551;;;Bosch PKK631BB8E 60 CM CERAMIC BOTTOM TOP SHELL 3 ZONES BLACK / FRONT Bezel TOUCHSELECT 28 CM AREA NEW SCREEN PRINT.;B0BKR83TY6;153;;;;;;;;4.6;6;InStock;;amazon
8432322531917;;;Krups Nescafé Dolce Gusto Piccolo XS Capsule Coffee Maker 15 Bar, Capacity 0.8L, Cold or Hot Drinks, Eco Mode, 30 Types of Coffee, Adjustable Tray 3 Heights, Red, KP1A35;B0CK8BSMBP;69.99;50.0;50.0;;HomElectric;-29%;;;4.3;74;InStock;12 - 16 December;amazon
8806094906820;;;Samsung Sound Bar HW-Q600C/ZF - Dolby Atmos/DTS:X, Q-Symphony Gen II, 3.1.2 Channel, Smart Sound and Pro Game Mode;B0BPT7GQ1Y;359;359.44;359.44;;Cstore.;;;;4.6;647;InStock;16 - 18 December;amazon
4242006310196;Large Appliances;;Balay 3VF5012NP Integrated Dishwasher, 60 cm, Extra-Quiet Motor, Automatic Program, Grey;B0CK2HLV4Z;379;379.0;379.0;;;;;;4.2;90;InStock;Monday, 15 December;amazon
195949771705;Apple Products;;Apple iPhone 16 Pro (128 GB) - Titanio natural;B0DGJPZZC8;1079;;;;ECASHRECYCLE;;;;4.5;1398;InStock;12 - 16 December;amazon
8434778033380;Large Appliances;;TEKA Induction Hob 60 cm, 3 Cooking Zones, Touch Control MonoSlider, Power Plus 7400W, Security with Automatic Lock, Model IBC 63110 SSM BK;B0DYK9W3YT;201;201.53;201.53;;;;;;3.8;21;InStock;19 December - 7 January;amazon
4242005291113;Large Appliances;;Bosch - Built-in microwave, 60 cm, 8 automatic programs, LED display, Steel, BEL623MS3;B09V8C4QP9;221.06;189.99;189.99;;;-14%;;;4.4;900;InStock;Thursday, 11 December;amazon
5099206111615;;;Logitech ERGO M575S Wireless Trackball Mouse, Bluetooth Wireless Ergonomic Mouse with Encrypted USB Key, Comfortable Thumb Control, Smooth and Accurate Tracking, for PC/Mac - White;B0DB5G5QC5;58.99;40.99;40.99;;;-31%;;;4.5;799;InStock;Wednesday, 10 December;amazon
6970100377996;Sports & Outdoors;;"Amazfit Bip 6 46mm Smartwatch, 14 Day Battery, 1.97"" AMOLED Screen, GPS, Maps, AI, Bluetooth Calls and Texts, Sleep Tracker, 140+ Workout Modes, 5 ATM, Stone";B0DYPBB7YM;79.9;67.0;67.0;;;-16%;;;3.8;2866;InStock;Wednesday, 10 December;amazon
5901292525798;;;"TCL MiniLED 65"" 65C6K UltraHD 4K Sound Onkyo Google TV";B0F9FNQPZP;602;602.54;602.54;;ielectro;;;;5.0;7;InStock;11 - 12 December;amazon
1200130011443;;;JBL GO 4 Portable Wireless Bluetooth Speaker, IP67 Waterproof and Dustproof, Up to 7h Playtime Plus 2h Extra Playtime with Playtime Boost, Pink;B0CX588NB9;49.99;37.99;37.99;;;-24%;;;4.8;14730;InStock;Sunday, 14 December;amazon
6925281993053;;;JBL Flip 6 Portable Bluetooth Speaker, IPX67 Waterproof and Dustproof Speaker, Compatible with JBL PartyBoost, Up to 12h Battery, Camo Green;B09NCDDM7T;99;;;;;;;;4.7;21560;InStock;;amazon
745883844074;;;Belkin 65W Dual USB Type-C Wall Charger, Quick Charge 3.0 with GaN Technology, USB Charger for iPhone 16, 15, 14, 13, iPad Pro, Air, MacBook, Samsung Galaxy S24, S23, Google Pixel, Black;B0B4NZZDQ5;24;;;;;;;;4.6;952;InStock;;amazon
6901101832429;Large Appliances;;Hisense WF1Q8041BT – Washing Machine, Class A, 8 kg, 1400 rpm, Height 85 cm x Width 60 cm, White, Steam Function 99.9%, Fast Washing+, Automatic Wash, Delayed Finishing, Inverter Technology;B08DMTMCCF;341;341.79;359.79;;I-TOUR;;;;4.4;143;InStock;18 - 22 December;amazon
10942216223;;;Nespresso Krups Inissia XN1001 – Coffee Machine with Nespresso Capsules, 19 bars, Auto Shut-Off, White;B00G98EJHM;69;;;;Amazon Segunda mano;;;;4.4;26173;InStock;Friday, 12 December;amazon
195949544309;Apple Products;;Apple AirPods MAX Professional Level Active Noise Cancelling Wireless On-Ear Headphones Ambient Sound Mode Custom Space Audio USB C Charging Blue;B0DGHQ1KVY;579;529.0;529.0;;;-9%;;;4.4;2587;InStock;Monday, 15 December;amazon
8806095219905;;;Samsung R400 Galaxy Buds FE, White;B0CL6RVFTQ;84;84.21;84.21;;ElectroSmartEU;;;;4.3;159;InStock;Thursday, 11 December;amazon
